timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686050350857,317,Escolher Origem e Destino,200,OK,Usuários Carga 1-122,text,true,,7245,214,206,206,https://www.blazedemo.com/reserve.php,297,0,0
1686050350778,396,Escolher o Voo,200,OK,Usuários Carga 1-80,text,true,,6719,267,206,206,https://www.blazedemo.com/purchase.php,384,0,0
1686050350780,396,Escolher Origem e Destino,200,OK,Usuários Carga 1-119,text,true,,7245,214,206,206,https://www.blazedemo.com/reserve.php,376,0,0
1686050350712,466,Acessar Site,200,OK,Usuários Carga 1-168,text,true,,4757,119,206,206,https://www.blazedemo.com/,455,0,152
1686050350780,398,Acessar Site,200,OK,Usuários Carga 1-12,text,true,,4757,119,206,206,https://www.blazedemo.com/,386,0,0
1686050350887,296,Acessar Site,200,OK,Usuários Carga 1-28,text,true,,4757,119,207,207,https://www.blazedemo.com/,283,0,0
1686050350718,465,Confirmar Reserva,200,OK,Usuários Carga 1-40,text,true,,5780,376,207,207,https://www.blazedemo.com/confirmation.php,454,0,0
1686050350783,402,Acessar Site,200,OK,Usuários Carga 1-2,text,true,,4757,119,207,207,https://www.blazedemo.com/,389,0,0
1686050350880,314,Acessar Site,429,Too Many Requests,Usuários Carga 1-182,text,false,,212,119,208,208,https://www.blazedemo.com/,314,0,154
1686050350605,590,Acessar Site,200,OK,Usuários Carga 1-159,text,true,,4757,119,208,208,https://www.blazedemo.com/,578,0,162
1686050350893,312,Acessar Site,429,Too Many Requests,Usuários Carga 1-183,text,false,,212,119,209,209,https://www.blazedemo.com/,312,0,154
1686050350778,432,Confirmar Reserva,200,OK,Usuários Carga 1-60,text,true,,5780,376,209,209,https://www.blazedemo.com/confirmation.php,419,0,0
1686050350710,500,Escolher Origem e Destino,200,OK,Usuários Carga 1-39,text,true,,7245,214,209,209,https://www.blazedemo.com/reserve.php,481,0,0
1686050350890,320,Acessar Site,200,OK,Usuários Carga 1-21,text,true,,4757,119,209,209,https://www.blazedemo.com/,309,0,0
1686050350903,311,Acessar Site,429,Too Many Requests,Usuários Carga 1-184,text,false,,212,119,209,209,https://www.blazedemo.com/,311,0,154
1686050350544,671,Escolher Origem e Destino,200,OK,Usuários Carga 1-102,text,true,,7245,214,209,209,https://www.blazedemo.com/reserve.php,651,0,0
1686050350689,527,Escolher o Voo,200,OK,Usuários Carga 1-77,text,true,,6719,267,209,209,https://www.blazedemo.com/purchase.php,514,0,0
1686050350778,446,Escolher o Voo,200,OK,Usuários Carga 1-34,text,true,,6719,267,210,210,https://www.blazedemo.com/purchase.php,434,0,0
1686050350778,447,Escolher o Voo,200,OK,Usuários Carga 1-58,text,true,,6719,267,210,210,https://www.blazedemo.com/purchase.php,434,0,0
1686050350841,384,Acessar Site,200,OK,Usuários Carga 1-26,text,true,,4757,119,210,210,https://www.blazedemo.com/,373,0,0
1686050350866,361,Acessar Site,200,OK,Usuários Carga 1-5,text,true,,4757,119,210,210,https://www.blazedemo.com/,349,0,0
1686050350388,840,Acessar Site,200,OK,Usuários Carga 1-141,text,true,,4757,119,211,211,https://www.blazedemo.com/,827,0,172
1686050350778,452,Escolher o Voo,200,OK,Usuários Carga 1-88,text,true,,6719,267,211,211,https://www.blazedemo.com/purchase.php,440,0,0
1686050350727,506,Escolher o Voo,200,OK,Usuários Carga 1-70,text,true,,6719,267,211,211,https://www.blazedemo.com/purchase.php,494,0,0
1686050350689,546,Acessar Site,200,OK,Usuários Carga 1-166,text,true,,4757,119,211,211,https://www.blazedemo.com/,534,0,155
1686050350778,464,Escolher Origem e Destino,200,OK,Usuários Carga 1-116,text,true,,7245,214,212,212,https://www.blazedemo.com/reserve.php,445,0,0
1686050350772,472,Acessar Site,200,OK,Usuários Carga 1-173,text,true,,4757,119,212,212,https://www.blazedemo.com/,461,0,153
1686050350732,512,Confirmar Reserva,200,OK,Usuários Carga 1-48,text,true,,5780,376,212,212,https://www.blazedemo.com/confirmation.php,499,0,0
1686050350881,365,Escolher o Voo,200,OK,Usuários Carga 1-111,text,true,,6719,267,212,212,https://www.blazedemo.com/purchase.php,349,0,0
1686050349536,1710,Escolher Origem e Destino,200,OK,Usuários Carga 1-17,text,true,,7245,214,212,212,https://www.blazedemo.com/reserve.php,1691,0,0
1686050351004,275,Confirmar Reserva,200,OK,Usuários Carga 1-76,text,true,,5780,376,215,215,https://www.blazedemo.com/confirmation.php,264,0,0
1686050350695,584,Escolher Origem e Destino,200,OK,Usuários Carga 1-110,text,true,,7245,214,215,215,https://www.blazedemo.com/reserve.php,565,0,0
1686050351110,158,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-162,text,false,,212,214,214,214,https://www.blazedemo.com/reserve.php,158,0,0
1686050351112,156,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-84,text,false,,212,214,214,214,https://www.blazedemo.com/reserve.php,156,0,0
1686050351112,156,Acessar Site,429,Too Many Requests,Usuários Carga 1-27,text,false,,212,119,214,214,https://www.blazedemo.com/,156,0,0
1686050350651,617,Escolher Origem e Destino,200,OK,Usuários Carga 1-33,text,true,,7245,214,214,214,https://www.blazedemo.com/reserve.php,597,0,0
1686050350664,602,Acessar Site,200,OK,Usuários Carga 1-164,text,true,,4757,119,214,214,https://www.blazedemo.com/,590,0,151
1686050351098,162,Acessar Site,429,Too Many Requests,Usuários Carga 1-50,text,false,,212,119,213,213,https://www.blazedemo.com/,161,0,0
1686050349980,1279,Escolher Origem e Destino,200,OK,Usuários Carga 1-69,text,true,,7245,214,213,213,https://www.blazedemo.com/reserve.php,1260,0,0
1686050349967,1291,Confirmar Reserva,200,OK,Usuários Carga 1-3,text,true,,5780,376,213,213,https://www.blazedemo.com/confirmation.php,1279,0,0
1686050350794,461,Escolher o Voo,200,OK,Usuários Carga 1-82,text,true,,6719,267,213,213,https://www.blazedemo.com/purchase.php,448,0,0
1686050350778,472,Escolher Origem e Destino,200,OK,Usuários Carga 1-126,text,true,,7245,214,212,212,https://www.blazedemo.com/reserve.php,452,0,0
1686050350574,708,Escolher o Voo,200,OK,Usuários Carga 1-64,text,true,,6719,267,215,215,https://www.blazedemo.com/purchase.php,696,0,0
1686050350778,506,Escolher Origem e Destino,200,OK,Usuários Carga 1-100,text,true,,7245,214,215,215,https://www.blazedemo.com/reserve.php,486,0,0
1686050350823,462,Confirmar Reserva,200,OK,Usuários Carga 1-36,text,true,,5780,376,215,215,https://www.blazedemo.com/confirmation.php,450,0,0
1686050349670,1615,Acessar Site,200,OK,Usuários Carga 1-81,text,true,,4757,119,215,215,https://www.blazedemo.com/,1602,0,163
1686050350920,368,Escolher Origem e Destino,200,OK,Usuários Carga 1-47,text,true,,7245,214,216,216,https://www.blazedemo.com/reserve.php,348,0,0
1686050351130,158,Acessar Site,429,Too Many Requests,Usuários Carga 1-15,text,false,,212,119,216,216,https://www.blazedemo.com/,158,0,0
1686050350341,958,Acessar Site,200,OK,Usuários Carga 1-137,text,true,,4757,119,216,216,https://www.blazedemo.com/,947,0,206
1686050350926,383,Escolher Origem e Destino,200,OK,Usuários Carga 1-42,text,true,,7245,214,217,217,https://www.blazedemo.com/reserve.php,362,0,0
1686050351152,157,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-11,text,false,,212,267,217,217,https://www.blazedemo.com/purchase.php,157,0,0
1686050350734,577,Escolher o Voo,200,OK,Usuários Carga 1-86,text,true,,6719,267,217,217,https://www.blazedemo.com/purchase.php,565,0,0
1686050350786,528,Confirmar Reserva,200,OK,Usuários Carga 1-23,text,true,,5780,376,218,218,https://www.blazedemo.com/confirmation.php,517,0,0
1686050351156,158,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-10,text,false,,212,214,218,218,https://www.blazedemo.com/reserve.php,158,0,0
1686050350932,384,Escolher Origem e Destino,200,OK,Usuários Carga 1-41,text,true,,7245,214,218,218,https://www.blazedemo.com/reserve.php,364,0,0
1686050350706,615,Escolher Origem e Destino,200,OK,Usuários Carga 1-139,text,true,,7245,214,218,218,https://www.blazedemo.com/reserve.php,595,0,0
1686050350778,545,Escolher Origem e Destino,200,OK,Usuários Carga 1-125,text,true,,7245,214,218,218,https://www.blazedemo.com/reserve.php,525,0,0
1686050350904,419,Escolher Origem e Destino,200,OK,Usuários Carga 1-132,text,true,,7245,214,218,218,https://www.blazedemo.com/reserve.php,400,0,0
1686050350749,577,Acessar Site,200,OK,Usuários Carga 1-171,text,true,,4757,119,219,219,https://www.blazedemo.com/,565,0,156
1686050350780,555,Escolher Origem e Destino,200,OK,Usuários Carga 1-128,text,true,,7245,214,219,219,https://www.blazedemo.com/reserve.php,536,0,0
1686050350816,523,Escolher o Voo,200,OK,Usuários Carga 1-90,text,true,,6719,267,220,220,https://www.blazedemo.com/purchase.php,510,0,0
1686050350908,431,Escolher Origem e Destino,200,OK,Usuários Carga 1-136,text,true,,7245,214,220,220,https://www.blazedemo.com/reserve.php,412,0,0
1686050350820,537,Acessar Site,200,OK,Usuários Carga 1-177,text,true,,4757,119,221,221,https://www.blazedemo.com/,524,0,152
1686050350785,577,Acessar Site,200,OK,Usuários Carga 1-174,text,true,,4757,119,222,222,https://www.blazedemo.com/,564,0,156
1686050350921,441,Escolher Origem e Destino,200,OK,Usuários Carga 1-7,text,true,,7245,214,222,222,https://www.blazedemo.com/reserve.php,421,0,0
1686050351205,159,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-183,text,false,,212,214,222,222,https://www.blazedemo.com/reserve.php,159,0,0
1686050350635,734,Escolher o Voo,200,OK,Usuários Carga 1-29,text,true,,6719,267,222,222,https://www.blazedemo.com/purchase.php,722,0,0
1686050351215,157,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-102,text,false,,212,267,222,222,https://www.blazedemo.com/purchase.php,157,0,0
1686050350833,545,Acessar Site,200,OK,Usuários Carga 1-178,text,true,,4757,119,223,223,https://www.blazedemo.com/,533,0,156
1686050349740,1638,Acessar Site,200,OK,Usuários Carga 1-87,text,true,,4757,119,223,223,https://www.blazedemo.com/,1626,0,156
1686050351085,293,Confirmar Reserva,200,OK,Usuários Carga 1-92,text,true,,5780,376,223,223,https://www.blazedemo.com/confirmation.php,281,0,0
1686050350718,663,Escolher o Voo,200,OK,Usuários Carga 1-104,text,true,,6719,267,223,223,https://www.blazedemo.com/purchase.php,652,0,0
1686050351224,157,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-34,text,false,,212,376,223,223,https://www.blazedemo.com/confirmation.php,157,0,0
1686050350961,422,Confirmar Reserva,200,OK,Usuários Carga 1-105,text,true,,5780,376,223,223,https://www.blazedemo.com/confirmation.php,410,0,0
1686050350592,793,Acessar Site,200,OK,Usuários Carga 1-158,text,true,,4757,119,224,224,https://www.blazedemo.com/,782,0,183
1686050350992,393,Escolher Origem e Destino,200,OK,Usuários Carga 1-145,text,true,,7245,214,224,224,https://www.blazedemo.com/reserve.php,374,0,0
1686050351085,315,Escolher Origem e Destino,200,OK,Usuários Carga 1-149,text,true,,7245,214,225,225,https://www.blazedemo.com/reserve.php,296,0,0
1686050350856,544,Acessar Site,200,OK,Usuários Carga 1-180,text,true,,4757,119,225,225,https://www.blazedemo.com/,531,0,152
1686050351079,321,Escolher Origem e Destino,200,OK,Usuários Carga 1-138,text,true,,7245,214,225,225,https://www.blazedemo.com/reserve.php,302,0,0
1686050350803,599,Escolher Origem e Destino,200,OK,Usuários Carga 1-130,text,true,,7245,214,225,225,https://www.blazedemo.com/reserve.php,578,0,0
1686050351085,321,Acessar Site,429,Too Many Requests,Usuários Carga 1-199,text,false,,212,119,225,225,https://www.blazedemo.com/,321,0,160
1686050351096,315,Acessar Site,429,Too Many Requests,Usuários Carga 1-200,text,false,,212,119,226,226,https://www.blazedemo.com/,315,0,153
1686050351122,294,Acessar Site,200,OK,Usuários Carga 1-62,text,true,,4757,119,226,226,https://www.blazedemo.com/,282,0,0
1686050349998,1420,Escolher o Voo,200,OK,Usuários Carga 1-9,text,true,,6719,267,226,226,https://www.blazedemo.com/purchase.php,1408,0,0
1686050351150,270,Escolher o Voo,200,OK,Usuários Carga 1-73,text,true,,6719,267,227,227,https://www.blazedemo.com/purchase.php,258,0,0
1686050351144,278,Escolher o Voo,200,OK,Usuários Carga 1-113,text,true,,6719,267,227,227,https://www.blazedemo.com/purchase.php,267,0,0
1686050350868,554,Acessar Site,200,OK,Usuários Carga 1-181,text,true,,4757,119,227,227,https://www.blazedemo.com/,543,0,158
1686050351281,155,Acessar Site,429,Too Many Requests,Usuários Carga 1-3,text,false,,212,119,228,228,https://www.blazedemo.com/,155,0,0
1686050350978,460,Confirmar Reserva,200,OK,Usuários Carga 1-57,text,true,,5780,376,228,228,https://www.blazedemo.com/confirmation.php,448,0,0
1686050351281,157,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-50,text,false,,212,214,228,228,https://www.blazedemo.com/reserve.php,157,0,0
1686050351124,315,Escolher Origem e Destino,200,OK,Usuários Carga 1-24,text,true,,7245,214,228,228,https://www.blazedemo.com/reserve.php,296,0,0
1686050351087,354,Escolher Origem e Destino,200,OK,Usuários Carga 1-151,text,true,,7245,214,228,228,https://www.blazedemo.com/reserve.php,333,0,0
1686050350966,475,Escolher Origem e Destino,200,OK,Usuários Carga 1-163,text,true,,7245,214,228,228,https://www.blazedemo.com/reserve.php,454,0,0
1686050351001,440,Escolher Origem e Destino,200,OK,Usuários Carga 1-143,text,true,,7245,214,228,228,https://www.blazedemo.com/reserve.php,421,0,0
1686050350985,456,Confirmar Reserva,200,OK,Usuários Carga 1-103,text,true,,5780,376,228,228,https://www.blazedemo.com/confirmation.php,445,0,0
1686050351134,310,Escolher Origem e Destino,200,OK,Usuários Carga 1-1,text,true,,7245,214,228,228,https://www.blazedemo.com/reserve.php,290,0,0
1686050350797,647,Acessar Site,200,OK,Usuários Carga 1-175,text,true,,4757,119,229,229,https://www.blazedemo.com/,635,0,162
1686050351288,157,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-15,text,false,,212,214,229,229,https://www.blazedemo.com/reserve.php,157,0,0
1686050350885,563,Escolher o Voo,200,OK,Usuários Carga 1-75,text,true,,6719,267,229,229,https://www.blazedemo.com/purchase.php,551,0,0
1686050350936,513,Escolher o Voo,200,OK,Usuários Carga 1-124,text,true,,6719,267,229,229,https://www.blazedemo.com/purchase.php,502,0,0
1686050351061,390,Confirmar Reserva,200,OK,Usuários Carga 1-101,text,true,,5780,376,229,229,https://www.blazedemo.com/confirmation.php,377,0,0
1686050351164,289,Acessar Site,200,OK,Usuários Carga 1-63,text,true,,4757,119,229,229,https://www.blazedemo.com/,276,0,0
1686050351059,395,Escolher Origem e Destino,200,OK,Usuários Carga 1-169,text,true,,7245,214,229,229,https://www.blazedemo.com/reserve.php,377,0,0
1686050350975,481,Escolher Origem e Destino,200,OK,Usuários Carga 1-6,text,true,,7245,214,229,229,https://www.blazedemo.com/reserve.php,461,0,0
1686050351299,157,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-137,text,false,,212,214,229,229,https://www.blazedemo.com/reserve.php,157,0,0
1686050351171,290,Escolher Origem e Destino,200,OK,Usuários Carga 1-140,text,true,,7245,214,230,230,https://www.blazedemo.com/reserve.php,270,0,0
1686050351130,332,Escolher Origem e Destino,200,OK,Usuários Carga 1-44,text,true,,7245,214,230,230,https://www.blazedemo.com/reserve.php,312,0,0
1686050350981,483,Escolher Origem e Destino,200,OK,Usuários Carga 1-144,text,true,,7245,214,230,230,https://www.blazedemo.com/reserve.php,464,0,0
1686050351064,400,Escolher o Voo,200,OK,Usuários Carga 1-118,text,true,,6719,267,230,230,https://www.blazedemo.com/purchase.php,388,0,0
1686050351118,348,Confirmar Reserva,200,OK,Usuários Carga 1-68,text,true,,5780,376,230,230,https://www.blazedemo.com/confirmation.php,336,0,0
1686050351309,159,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-42,text,false,,212,267,230,230,https://www.blazedemo.com/purchase.php,159,0,0
1686050351075,393,Escolher Origem e Destino,200,OK,Usuários Carga 1-22,text,true,,7245,214,230,230,https://www.blazedemo.com/reserve.php,374,0,0
1686050350808,671,Acessar Site,200,OK,Usuários Carga 1-176,text,true,,4757,119,231,231,https://www.blazedemo.com/,658,0,152
1686050350724,757,Escolher o Voo,200,OK,Usuários Carga 1-43,text,true,,6719,267,232,232,https://www.blazedemo.com/purchase.php,744,0,0
1686050351143,340,Confirmar Reserva,200,OK,Usuários Carga 1-79,text,true,,5780,376,232,232,https://www.blazedemo.com/confirmation.php,327,0,0
1686050351010,475,Escolher o Voo,200,OK,Usuários Carga 1-117,text,true,,6719,267,232,232,https://www.blazedemo.com/purchase.php,462,0,0
1686050351326,160,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-171,text,false,,212,214,232,232,https://www.blazedemo.com/reserve.php,160,0,0
1686050351073,430,Acessar Site,200,OK,Usuários Carga 1-198,text,true,,4757,119,233,233,https://www.blazedemo.com/,419,0,154
1686050351064,446,Escolher Origem e Destino,200,OK,Usuários Carga 1-14,text,true,,7245,214,234,234,https://www.blazedemo.com/reserve.php,425,0,0
1686050351228,286,Escolher Origem e Destino,200,OK,Usuários Carga 1-141,text,true,,7245,214,234,234,https://www.blazedemo.com/reserve.php,266,0,0
1686050350845,672,Escolher Origem e Destino,200,OK,Usuários Carga 1-107,text,true,,7245,214,235,235,https://www.blazedemo.com/reserve.php,650,0,0
1686050351169,348,Escolher Origem e Destino,200,OK,Usuários Carga 1-135,text,true,,7245,214,235,235,https://www.blazedemo.com/reserve.php,328,0,0
1686050351178,341,Escolher Origem e Destino,200,OK,Usuários Carga 1-168,text,true,,7245,214,235,235,https://www.blazedemo.com/reserve.php,321,0,0
1686050349717,1804,Acessar Site,200,OK,Usuários Carga 1-85,text,true,,4757,119,235,235,https://www.blazedemo.com/,1793,0,166
1686050351075,446,Confirmar Reserva,200,OK,Usuários Carga 1-59,text,true,,5780,376,235,235,https://www.blazedemo.com/confirmation.php,433,0,0
1686050351098,427,Escolher o Voo,200,OK,Usuários Carga 1-45,text,true,,6719,267,235,235,https://www.blazedemo.com/purchase.php,416,0,0
1686050350700,828,Acessar Site,200,OK,Usuários Carga 1-167,text,true,,4757,119,236,236,https://www.blazedemo.com/,817,0,152
1686050351134,398,Escolher Origem e Destino,200,OK,Usuários Carga 1-156,text,true,,7245,214,236,236,https://www.blazedemo.com/reserve.php,377,0,0
1686050351194,341,Escolher Origem e Destino,200,OK,Usuários Carga 1-182,text,true,,7245,214,236,236,https://www.blazedemo.com/reserve.php,321,0,0
1686050351242,294,Escolher o Voo,200,OK,Usuários Carga 1-116,text,true,,6719,267,236,236,https://www.blazedemo.com/purchase.php,283,0,0
1686050350927,611,Acessar Site,200,OK,Usuários Carga 1-186,text,true,,4757,119,236,236,https://www.blazedemo.com/,600,0,154
1686050350975,563,Acessar Site,200,OK,Usuários Carga 1-190,text,true,,4757,119,236,236,https://www.blazedemo.com/,551,0,160
1686050351378,160,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-178,text,false,,212,214,236,236,https://www.blazedemo.com/reserve.php,160,0,0
1686050351235,307,Escolher Origem e Destino,200,OK,Usuários Carga 1-166,text,true,,7245,214,237,237,https://www.blazedemo.com/reserve.php,287,0,0
1686050350737,807,Acessar Site,200,OK,Usuários Carga 1-170,text,true,,4757,119,237,237,https://www.blazedemo.com/,796,0,167
1686050350963,587,Acessar Site,200,OK,Usuários Carga 1-189,text,true,,4757,119,237,237,https://www.blazedemo.com/,575,0,223
1686050351143,409,Confirmar Reserva,200,OK,Usuários Carga 1-16,text,true,,5780,376,237,237,https://www.blazedemo.com/confirmation.php,397,0,0
1686050350915,643,Acessar Site,200,OK,Usuários Carga 1-185,text,true,,4757,119,238,238,https://www.blazedemo.com/,629,0,155
1686050351133,425,Acessar Site,200,OK,Usuários Carga 1-203,text,true,,4757,119,238,238,https://www.blazedemo.com/,411,0,156
1686050351241,317,Acessar Site,429,Too Many Requests,Usuários Carga 1-212,text,false,,212,119,238,238,https://www.blazedemo.com/,317,0,157
1686050351402,160,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-130,text,false,,212,267,238,238,https://www.blazedemo.com/purchase.php,160,0,0
1686050351048,519,Acessar Site,200,OK,Usuários Carga 1-196,text,true,,4757,119,239,239,https://www.blazedemo.com/,510,0,157
1686050351253,316,Acessar Site,429,Too Many Requests,Usuários Carga 1-213,text,false,,212,119,239,239,https://www.blazedemo.com/,316,0,156
1686050351183,386,Acessar Site,200,OK,Usuários Carga 1-40,text,true,,4757,119,239,239,https://www.blazedemo.com/,375,0,0
1686050351036,539,Acessar Site,200,OK,Usuários Carga 1-195,text,true,,4757,119,239,239,https://www.blazedemo.com/,527,0,152
1686050350999,578,Acessar Site,200,OK,Usuários Carga 1-192,text,true,,4757,119,240,240,https://www.blazedemo.com/,565,0,154
1686050351422,158,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-113,text,false,,212,376,240,240,https://www.blazedemo.com/confirmation.php,158,0,0
1686050350617,968,Acessar Site,200,OK,Usuários Carga 1-160,text,true,,4757,119,240,240,https://www.blazedemo.com/,954,0,154
1686050351102,493,Confirmar Reserva,200,OK,Usuários Carga 1-74,text,true,,5780,376,241,241,https://www.blazedemo.com/confirmation.php,478,0,0
1686050350823,772,Escolher Origem e Destino,200,OK,Usuários Carga 1-123,text,true,,7245,214,241,241,https://www.blazedemo.com/reserve.php,749,0,0
1686050350628,968,Acessar Site,200,OK,Usuários Carga 1-161,text,true,,4757,119,241,241,https://www.blazedemo.com/,954,0,159
1686050351276,320,Acessar Site,429,Too Many Requests,Usuários Carga 1-215,text,false,,212,119,241,241,https://www.blazedemo.com/,320,0,156
1686050351166,439,Escolher Origem e Destino,200,OK,Usuários Carga 1-13,text,true,,7245,214,242,242,https://www.blazedemo.com/reserve.php,414,0,0
1686050351441,164,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-163,text,false,,212,267,242,242,https://www.blazedemo.com/purchase.php,164,0,0
1686050351444,163,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-175,text,false,,212,214,242,242,https://www.blazedemo.com/reserve.php,163,0,0
1686050351099,510,Confirmar Reserva,200,OK,Usuários Carga 1-32,text,true,,5780,376,242,242,https://www.blazedemo.com/confirmation.php,496,0,0
1686050351146,463,Confirmar Reserva,200,OK,Usuários Carga 1-108,text,true,,5780,376,242,242,https://www.blazedemo.com/confirmation.php,449,0,0
1686050351285,326,Escolher o Voo,200,OK,Usuários Carga 1-100,text,true,,6719,267,242,242,https://www.blazedemo.com/purchase.php,312,0,0
1686050351183,431,Escolher Origem e Destino,200,OK,Usuários Carga 1-28,text,true,,7245,214,243,243,https://www.blazedemo.com/reserve.php,406,0,0
1686050351281,333,Confirmar Reserva,200,OK,Usuários Carga 1-82,text,true,,5780,376,243,243,https://www.blazedemo.com/confirmation.php,322,0,0
1686050351456,161,Escolher o Voo,429,Too Many Requests,Usuários Carga 1-6,text,false,,212,267,243,243,https://www.blazedemo.com/purchase.php,161,0,0
1686050351172,448,Escolher Origem e Destino,200,OK,Usuários Carga 1-150,text,true,,7245,214,243,243,https://www.blazedemo.com/reserve.php,426,0,0
1686050351044,581,Escolher Origem e Destino,200,OK,Usuários Carga 1-4,text,true,,7245,214,244,244,https://www.blazedemo.com/reserve.php,561,0,0
1686050351150,482,Escolher Origem e Destino,200,OK,Usuários Carga 1-153,text,true,,7245,214,244,244,https://www.blazedemo.com/reserve.php,459,0,0
1686050351034,599,Confirmar Reserva,200,OK,Usuários Carga 1-78,text,true,,5780,376,244,244,https://www.blazedemo.com/confirmation.php,589,0,0
1686050351339,294,Escolher o Voo,200,OK,Usuários Carga 1-136,text,true,,6719,267,244,244,https://www.blazedemo.com/purchase.php,283,0,0
1686050351180,453,Acessar Site,200,OK,Usuários Carga 1-207,text,true,,4757,119,244,244,https://www.blazedemo.com/,446,0,156
1686050351066,568,Escolher o Voo,200,OK,Usuários Carga 1-157,text,true,,6719,267,244,244,https://www.blazedemo.com/purchase.php,560,0,0
1686050351230,408,Confirmar Reserva,200,OK,Usuários Carga 1-88,text,true,,5780,376,245,245,https://www.blazedemo.com/confirmation.php,402,0,0
1686050351484,156,Acessar Site,429,Too Many Requests,Usuários Carga 1-79,text,false,,212,119,245,245,https://www.blazedemo.com/,156,0,0
1686050351370,271,Confirmar Reserva,200,OK,Usuários Carga 1-29,text,true,,5780,376,245,245,https://www.blazedemo.com/confirmation.php,263,0,0
1686050351281,361,Escolher Origem e Destino,200,OK,Usuários Carga 1-164,text,true,,7245,214,245,245,https://www.blazedemo.com/reserve.php,347,0,0
1686050351026,620,Escolher o Voo,200,OK,Usuários Carga 1-114,text,true,,6719,267,245,245,https://www.blazedemo.com/purchase.php,608,0,0
1686050351060,586,Acessar Site,200,OK,Usuários Carga 1-197,text,true,,4757,119,245,245,https://www.blazedemo.com/,576,0,152
1686050350940,710,Acessar Site,200,OK,Usuários Carga 1-187,text,true,,4757,119,246,246,https://www.blazedemo.com/,698,0,152
1686050350821,831,Escolher o Voo,200,OK,Usuários Carga 1-94,text,true,,6719,267,246,246,https://www.blazedemo.com/purchase.php,819,0,0
1686050351011,643,Acessar Site,200,OK,Usuários Carga 1-193,text,true,,4757,119,246,246,https://www.blazedemo.com/,631,0,154
1686050351185,469,Escolher Origem e Destino,200,OK,Usuários Carga 1-2,text,true,,7245,214,246,246,https://www.blazedemo.com/reserve.php,449,0,0
1686050351119,536,Acessar Site,200,OK,Usuários Carga 1-202,text,true,,4757,119,246,246,https://www.blazedemo.com/,524,0,154
1686050351156,499,Acessar Site,200,OK,Usuários Carga 1-205,text,true,,4757,119,246,246,https://www.blazedemo.com/,489,0,159
1686050351227,430,Escolher Origem e Destino,200,OK,Usuários Carga 1-5,text,true,,7245,214,246,246,https://www.blazedemo.com/reserve.php,411,0,0
1686050351378,285,Escolher Origem e Destino,200,OK,Usuários Carga 1-87,text,true,,7245,214,247,247,https://www.blazedemo.com/reserve.php,265,0,0
1686050351176,487,Escolher o Voo,200,OK,Usuários Carga 1-119,text,true,,6719,267,247,247,https://www.blazedemo.com/purchase.php,476,0,0
1686050350855,810,Escolher o Voo,200,OK,Usuários Carga 1-89,text,true,,6719,267,247,247,https://www.blazedemo.com/purchase.php,797,0,0
1686050351282,383,Confirmar Reserva,200,OK,Usuários Carga 1-64,text,true,,5780,376,247,247,https://www.blazedemo.com/confirmation.php,372,0,0
1686050351023,646,Acessar Site,200,OK,Usuários Carga 1-194,text,true,,4757,119,247,247,https://www.blazedemo.com/,634,0,154
1686050351314,357,Escolher o Voo,200,OK,Usuários Carga 1-10,text,true,,6719,267,247,247,https://www.blazedemo.com/purchase.php,343,0,0
1686050351174,498,Escolher o Voo,200,OK,Usuários Carga 1-122,text,true,,6719,267,247,247,https://www.blazedemo.com/purchase.php,487,0,0
1686050351281,393,Escolher o Voo,200,OK,Usuários Carga 1-84,text,true,,6719,267,248,248,https://www.blazedemo.com/purchase.php,380,0,0
1686050351323,353,Escolher o Voo,200,OK,Usuários Carga 1-125,text,true,,6719,267,248,248,https://www.blazedemo.com/purchase.php,340,0,0
1686050351214,464,Escolher Origem e Destino,200,OK,Usuários Carga 1-184,text,true,,7245,214,248,248,https://www.blazedemo.com/reserve.php,445,0,0
1686050351288,394,Escolher o Voo,200,OK,Usuários Carga 1-47,text,true,,6719,267,248,248,https://www.blazedemo.com/purchase.php,381,0,0
1686050351314,370,Acessar Site,200,OK,Usuários Carga 1-23,text,true,,4757,119,249,249,https://www.blazedemo.com/,358,0,0
1686050351281,403,Escolher o Voo,200,OK,Usuários Carga 1-33,text,true,,6719,267,249,249,https://www.blazedemo.com/purchase.php,391,0,0
